Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21212,"Locust beans, seaweed, sugar beet, cane, for food",2019,13134949,0.481720061,4270286,8864663,8246910,8199340,48.17200609,4270286,59.27115732,4888039,60.19519864,4935609
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21214,Forage Crops,2019,207713,12.75400609,192611,15102,0.1,0.1,1275.400609,192611,100,207713,100,207713
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21301,Insect Resins,2019,12664,451.2857143,12636,0.1,0.1,28,100,12664,100,12664,45128.57143,12636
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21302,Vegetable Saps,2019,166697,0.716526109,69584,97113,106255,73738,71.65261088,69584,56.88391135,60442,126.0666142,92959
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31507,Soybean Oil,2019,73038,-0.991782275,-8814823,8887861,8289392,292,-99.17822747,-8814823,-99.11889798,-8216354,24913.0137,72746
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31509,Pure Olive Oil,2019,258384,-0.053198584,-14518,272902,170706,169372,-5.319858411,-14518,51.36199079,87678,52.55414118,89012
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31510,Olive Oil,2019,51132,-0.755151295,-157699,208831,45658,84305,-75.51512946,-157699,11.98913662,5474,-39.34879307,-33173
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31512,Seed Oils,2019,375567,-0.906280577,-3631788,4007355,2518933,623522,-90.62805766,-3631788,-85.09023464,-2143366,-39.76684062,-247955
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31513,Coconut Oil,2019,3438,-0.98808868,-285195,288633,0.1,0.1,-98.80886801,-285195,100,3438,100,3438
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31515,Other Pure Vegetable Oils,2019,15848,-0.615293118,-25347,41195,17317,27471,-61.52931181,-25347,-8.48299359,-1469,-42.31007244,-11623
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31516,Other Vegetable Oils,2019,1066,-0.292164675,-440,1506,33211,11914,-29.21646746,-440,-96.79022011,-32145,-91.05254323,-10848
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31517,Margarine,2019,170847,-0.634759688,-296919,467766,381264,229203,-63.47596875,-296919,-55.18931764,-210417,-25.46039973,-58356
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31518,Inedible Fats and Oils,2019,77543,1.067537662,40038,37505,93100,266180,106.7537662,40038,-16.70998926,-15557,-70.86820948,-188637
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31519,Stearic Acid,2019,19557,58.08459215,19226,331,1622140,24180,5808.459215,19226,-98.7943704,-1602583,-19.1191067,-4623
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41601,Sausages,2019,650,-0.717022203,-1647,2297,0.1,289,-71.70222029,-1647,100,650,124.9134948,361
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,Processed Fish,2019,178871,-0.551076186,-219573,0.1,398444,337997,100,178871,-55.10761864,-219573,-47.07911609,-159126
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,Processed Crustaceans,2019,12759177,-0.222396653,-3649159,16408336,0.1,0.1,-22.23966525,-3649159,100,12759177,100,12759177
4,Foodstuffs,417,Sugars and sugar confectionery,41701,Raw Sugar,2019,144114012,0.016622181,2356322,141757690,271885376,253824332,1.662218113,2356322,-46.99457024,-127771364,-43.22293262,-109710320
4,Foodstuffs,417,Sugars and sugar confectionery,41702,Other Sugars,2019,9476,-0.823007527,-44063,53539,21511,33624,-82.30075272,-44063,-55.94811957,-12035,-71.81774923,-24148
4,Foodstuffs,417,Sugars and sugar confectionery,41703,Molasses,2019,2444768,0.219529082,440086,2004682,2728149,2316547,21.95290824,440086,-10.38729923,-283381,5.535005333,128221
4,Foodstuffs,417,Sugars and sugar confectionery,41704,Confectionery Sugar,2019,361044,17.34852874,341367,19677,148548,130579,1734.852874,341367,143.0487115,212496,176.494689,230465
4,Foodstuffs,418,Cocoa and cocoa preparations,41803,Cocoa Paste,2019,68249,-0.380731156,-41960,110209,134,0.1,-38.07311563,-41960,50832.08955,68115,100,68249
4,Foodstuffs,418,Cocoa and cocoa preparations,41804,Cocoa Butter,2019,12007560,0.245335396,2365531,9642029,9351582,8121953,24.53353957,2365531,28.40137637,2655978,47.84079642,3885607
4,Foodstuffs,418,Cocoa and cocoa preparations,41805,Cocoa Powder,2019,1295,0.380597015,357,938,310,9851,38.05970149,357,317.7419355,985,-86.85412648,-8556
4,Foodstuffs,418,Cocoa and cocoa preparations,41806,Chocolate,2019,1248848,-0.192492173,-297698,1546546,669578,7833,-19.24921729,-297698,86.51269904,579270,15843.41887,1241015
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,Malt Extract,2019,1613860,13.24073698,1500533,113327,150840,46798,1324.073698,1500533,969.9151419,1463020,3348.566178,1567062
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,Pasta,2019,3310242,-0.683641273,-7153329,10463571,7990263,7430208,-68.36412731,-7153329,-58.5715514,-4680021,-55.44886496,-4119966
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,Prepared Cereals,2019,88752,1.424123238,52140,36612,70486,1425,142.4123238,52140,25.91436597,18266,6128.210526,87327
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,Baked Goods,2019,3034476,0.228402493,564214,2470262,1789407,281692,22.84024933,564214,69.57997817,1245069,977.2318703,2752784
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42001,Pickled Foods,2019,30677,-0.618036706,-49637,80314,5309,65993,-61.80367059,-49637,477.8300998,25368,-53.51476672,-35316
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,Processed Tomatoes,2019,81740,-0.10142251,-9226,90966,20007,23117,-10.14225095,-9226,308.557005,61733,253.5925942,58623
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42003,Processed Mushrooms,2019,1634,2.461864407,1162,472,0.1,0.1,246.1864407,1162,100,1634,100,1634
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,Other Frozen Vegetables,2019,8858,-0.929498098,-116784,0.1,0.1,125642,100,8858,100,8858,-92.94980978,-116784
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,Other Processed Vegetables,2019,518627,0.717347753,216634,301993,20874,129235,71.73477531,216634,2384.559739,497753,301.3053739,389392
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42006,Sugar Preserved Foods,2019,672,-0.759398496,-2121,2793,19112,52930,-75.93984962,-2121,-96.48388447,-18440,-98.73039864,-52258
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,Jams,2019,47343,-0.489310062,-45361,92704,39391,48757,-48.93100621,-45361,20.18735244,7952,-2.900096396,-1414
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,Other Processed Fruits and Nuts,2019,485643,1.172617423,262114,223529,179972,146532,117.2617423,262114,169.8436423,305671,231.4245353,339111
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,Fruit Juice,2019,177360,-0.734363767,-490320,667680,2843224,1424722,-73.43637671,-490320,-93.76201101,-2665864,-87.55125561,-1247362
4,Foodstuffs,421,Miscellaneous edible preparations,42101,Coffee and Tea Extracts,2019,191471,-0.001704919,-327,191798,59825,13300,-0.170491872,-327,220.0518178,131646,1339.631579,178171
4,Foodstuffs,421,Miscellaneous edible preparations,42102,Yeast,2019,213824,-0.627747621,-360582,574406,787,6225,-62.7747621,-360582,27069.50445,213037,3334.923695,207599
4,Foodstuffs,421,Miscellaneous edible preparations,42103,Sauces and Seasonings,2019,16229,0.298943493,3735,12494,34588,14320,29.89434929,3735,-53.07910258,-18359,13.33100559,1909
4,Foodstuffs,421,Miscellaneous edible preparations,42104,Soups and Broths,2019,17711,14.99909666,16604,1107,53736,10139,1499.909666,16604,-67.04071758,-36025,74.68192129,7572
4,Foodstuffs,421,Miscellaneous edible preparations,42106,Other Edible Preparations,2019,363945,-0.285210659,-145219,509164,668893,102075,-28.5210659,-145219,-45.58995235,-304948,256.5466569,261870
4,Foodstuffs,422,"Beverages, spirits and vinegar",42201,Water,2019,61347,0.242219297,11962,49385,86535,117622,24.22192974,11962,-29.10729763,-25188,-47.84394076,-56275
4,Foodstuffs,422,"Beverages, spirits and vinegar",42202,Flavored Water,2019,6272183,-0.128410003,-924071,7196254,7132196,19873530,-12.84100033,-924071,-12.05817956,-860013,-68.43951226,-13601347
4,Foodstuffs,422,"Beverages, spirits and vinegar",42203,Beer,2019,612,-0.993742011,-97183,97795,491,189,-99.37420114,-97183,24.64358452,121,223.8095238,423
4,Foodstuffs,422,"Beverages, spirits and vinegar",42204,Wine,2019,462569,-0.284024282,-183499,646068,656009,975479,-28.40242823,-183499,-29.48740033,-193440,-52.58032208,-512910
4,Foodstuffs,422,"Beverages, spirits and vinegar",42209,Vinegar,2019,127908,-0.06342535,-8662,136570,72725,16879,-6.342534964,-8662,75.87899622,55183,657.7937082,111029
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42306,Other Vegetable Residues,2019,90527,-0.443431375,-72125,162652,22843,366483,-44.3431375,-72125,296.3008361,67684,-75.29844495,-275956
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42308,Other Vegetable Residues and Waste,2019,32795,-0.100150912,-3650,36445,0.1,43169,-10.01509123,-3650,100,32795,-24.03113345,-10374
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,Animal Food,2019,862124,-0.198839507,-213970,1076094,218247,67549,-19.88395066,-213970,295.0221538,643877,1176.294246,794575
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42401,Raw Tobacco,2019,17,-0.953424658,-348,365,241,204443,-95.34246575,-348,-92.94605809,-224,-99.99168472,-204426
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42402,Rolled Tobacco,2019,8211,0.208744296,1418,6793,9259,14707,20.87442956,1418,-11.31871692,-1048,-44.16944312,-6496
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42403,Processed Tobacco,2019,3390,0.992945326,1689,1701,16762,46791,99.29453263,1689,-79.77568309,-13372,-92.75501699,-43401
