Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21204,Linseed,2019,4366,2.255779269,3025,0.1,1341,531,100,4366,225.5779269,3025,722.2222222,3835
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21206,Sunflower Seeds,2019,4060185,-0.067128746,-292168,4352353,2656868,2821101,-6.712874622,-292168,52.81846896,1403317,43.92200067,1239084
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21207,Other Oily Seeds,2019,2221013,0.097558059,197418,2023595,2180469,1569199,9.75580588,197418,1.859416483,40544,41.53800761,651814
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21208,Oil Seed Flower,2019,365921,-0.57976294,-504828,870749,623765,41,-57.97629397,-504828,-41.33672136,-257844,892390.2439,365880
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21209,Sowing Seeds,2019,11769983,0.406063643,3399108,8370875,10579260,11554681,40.60636433,3399108,11.25525793,1190723,1.863331407,215302
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21211,Perfume Plants,2019,1342539,-0.094282916,-139755,1482294,3039105,7354716,-9.428291553,-139755,-55.82452729,-1696566,-81.74587571,-6012177
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21212,"Locust beans, seaweed, sugar beet, cane, for food",2019,381779,0.414347264,111846,269933,242641,764434,41.4347264,111846,57.34315305,139138,-50.05729729,-382655
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21213,Cereal Straws,2019,163222,0.074139883,11266,151956,2524,5065,7.41398826,11266,6366.798732,160698,3122.54689,158157
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21214,Forage Crops,2019,463727,1.552817735,282074,181653,352025,4348325,155.2817735,282074,31.73126909,111702,-89.33550275,-3884598
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21301,Insect Resins,2019,752381,-0.094141146,-78191,830572,363099,1752027,-9.41411461,-78191,107.210981,389282,-57.0565408,-999646
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21302,Vegetable Saps,2019,1151876,4.317643366,935262,216614,1232680,1173743,431.7643366,935262,-6.555148133,-80804,-1.863014306,-21867
2,Vegetable Products,214,Vegetable plaiting materials,21401,Vegetable Plaiting Materials,2019,6420,0.27710364,1393,5027,16849,20109,27.71036403,1393,-61.89684848,-10429,-68.07399672,-13689
2,Vegetable Products,214,Vegetable plaiting materials,21404,Other Vegetable Products,2019,791669,-0.167106959,-158836,950505,263831,441119,-16.71069589,-158836,200.0667094,527838,79.46835208,350550
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31502,"Bovine, Sheep, and Goat Fat",2019,390,,,0.1,0.1,0.1,100,390,100,390,100,390
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31504,Fish Oil,2019,256815,54.12234385,252156,4659,21745,1003,5412.234385,252156,1081.030122,235070,25504.68594,255812
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31506,Other Animal Fats,2019,94509,,,0.1,0.1,0.1,100,94509,100,94509,100,94509
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31507,Soybean Oil,2019,1906048,-0.81299888,-8286661,10192709,26861556,986225,-81.29988799,-8286661,-92.90417875,-24955508,93.26705366,919823
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31509,Pure Olive Oil,2019,285149,-0.865952402,-1842073,2127222,1125502,3512968,-86.59524018,-1842073,-74.66472738,-840353,-91.88296051,-3227819
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31510,Olive Oil,2019,696133,-0.535137182,-801369,1497502,717247,1485573,-53.51371818,-801369,-2.943755777,-21114,-53.14043807,-789440
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31511,Palm Oil,2019,1169040,1.566667399,713570,455470,1913159,625130,156.6667399,713570,-38.89478083,-744119,87.00750244,543910
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31512,Seed Oils,2019,23622191,-0.309687774,-10597384,34219575,37104185,3682363,-30.96877737,-10597384,-36.33550771,-13481994,541.4954474,19939828
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31513,Coconut Oil,2019,643796,1.543140431,390646,253150,280625,434561,154.3140431,390646,129.4150557,363171,48.14859134,209235
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31514,Rapeseed Oil,2019,147027,106.2407002,145656,1371,273,0.1,10624.07002,145656,53756.04396,146754,100,147027
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31515,Other Pure Vegetable Oils,2019,79038268,-0.376780521,-47784257,126822525,206385709,78040625,-37.67805207,-47784257,-61.70361389,-127347441,1.278363673,997643
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31516,Other Vegetable Oils,2019,1334519,-0.557554113,-1681712,3016231,1789729,2278528,-55.75541131,-1681712,-25.43457697,-455210,-41.43065172,-944009
